,page_link,product_name,item_no,description,style,material,type_class,color,rating
44,https://www.overstock.com/Home-Garden/Serta-Astoria-Deep-Seating-78-inch-Sofa/16796033/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=45,Serta Astoria Deep Seating 78-inch Sofa,23101262,"Sit comfortably on this Serta Astoria sofa, which has firm foam cushions for support. This compact sofa is upholstered in soft microfiber for easy care and has a solid hardwood frame for excellent durability.","Lake House, Modern","Metal, Polyester",Sofa,"Black, Grey, Tan",4.1
45,https://www.overstock.com/Home-Garden/Avenue-Greene-Rana-Grey-Loveseat/20187115/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=46,Avenue Greene Rana Grey Loveseat,20187115,"Designed with classical style paired with contemporary lines and charm, this upholstered loveseat from Dorel Asia is a marvelous addition to any furniture collection. With generously padded seats and a spring foundation, the loveseat offers luxuriously plush comfort.","Mid-Century Modern, Modern & Contemporary","Fabric, Wood",Sofa,Grey,4.5
46,https://www.overstock.com/Home-Garden/Tufted-Linen-Mid-century-Modern-Sofa/13189477/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=47,Tufted Linen Mid-century Modern Sofa,19910936,"Chic retro design and a range of versatile and dignified colors will be most welcome in your space in the form of this mid-century modern sofa. Soft linen upholstery with classic button tufting lends an inviting place to land after a long day. The sofa comes with two bolster side pillows, two square pillows, four detachable wooden legs, and a fifth leg for ultimate support.","Mid-Century Modern, Scandinavian","Fabric, Foam, Linen, Wood",Sofa,"Blue, Grey, Purple",3.9
47,https://www.overstock.com/Home-Garden/Avenue-Greene-Wesley-Linen-Pillowtop-Futon/20186963/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=48,Avenue Greene Wesley Linen Pillowtop Futon,20186963,"Its cushioned pillow top layer provides extra plushness, adding to its unique silhouette, making it the perfect futon for ultimate comfort and style. The tufted detailing, soft linen fabric and mid-century wooden legs make this futon a must-have of the year.",Transitional,"Foam, Linen, Wood",Sofa,Brown,4.5
48,https://www.overstock.com/Home-Garden/Porch-Den-Highland-Kensing-Blue-Linen-Sofa/20689957/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=49,Porch & Den Highland Kensing Blue Linen Sofa,20689957,"Simple yet stylish, the Kensing sofa by Porch & Den effortlessly blends with a variety of design themes. Linen-like polyester upholstery in a vibrant peacock blue color complements existing decor while maintaining its crisp look for years to come. The button tufted back and dark tapered wood legs add a sophisticated touch while the independently wrapped pocket coils over sinuous springs ensure a comfortable seating experience for you and your guests.","Modern & Contemporary, Transitional","Linen, Polyester",Sofa,Blue,4.4
49,https://www.overstock.com/Home-Garden/Truly-Home-Whitney-Brown-Upholstered-73-inch-Sofa/22465407/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=50,Truly Home Whitney Brown Upholstered 73-inch Sofa,28093472,"Bring a warm ambiance into your living space with the earthy brown tones of this Truly Home Whitney sofa. A solid hardwood frame provides stability, while high-density foam cushions and polyester fabric upholstery ensure comfort and easy maintenance.",Modern & Contemporary,Polyester,Sofa,Brown,4.0
50,https://www.overstock.com/Home-Garden/Avenue-Greene-Scarlett-Futon/20186941/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=51,Avenue Greene Scarlett Futon,20186941,"The Avenue Greene Scarlett Futon is a multifunctional sofa that will add a stylish touch to any room! With a split-back that changes to the needs of your guests, this compact sofa adjusts to sit, lounge or sleep. It is made in a sturdy wooden construction that is durable and stable. Available in faux leather or linen upholstery, it has sleek chrome legs that give it a fancy and upscale look.",Modern & Contemporary,"Faux Leather, Foam, Linen","Sleeper Sofa, Sofa","Black, Blue, Grey, White",3.7
51,https://www.overstock.com/Home-Garden/Knightsbridge-Grey-Extra-Long-Tufted-Chesterfield-Modular-Sofa-by-iNSPIRE-Q-Artisan/14045508/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=52,Knightsbridge Grey Extra Long Tufted Chesterfield Modular Sofa by iNSPIRE Q Artisan,20661615,"Seat all your guests in comfort and refinement with this versatile Knightsbridge modular sofa from iNSPIRE Q® Artisan. Vintage elements like button tufting and a rolled back design create a sense of elegance and class. This modular sofa is available in three different sizes, so you can choose the perfect piece to fit your space. The neutral grey upholstery is both beautiful and durable made to last for years to come.","French Country, Traditional, Transitional","Fabric, Foam, Linen, MDF, Wood","Sectional Sofa, Sofa","Brown, Grey",4.3
52,https://www.overstock.com/Home-Garden/Abbyson-Tuscan-Top-Grain-Leather-Chesterfield-Sofa/8230103/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=53,Abbyson Tuscan Top Grain Leather Chesterfield Sofa,15559674,"Imbue your home with the comfort and sophistication of this sofa. Featuring top grain leather on the seating areas and armrests, hand-stitched details, and tufted back cushions, the sofa elevates any decor with elegance. The leather is available in a range of colors to match your decor, while the sturdy construction and plush foam ensure lasting comfort and support.","Americana, Traditional, Transitional","Foam, Leather, Wood",Sofa,"Blue, Brown, Burgundy, Taupe",4.5
53,https://www.overstock.com/Home-Garden/Gracewood-Hollow-Dib-Velvet-Sofa/23122680/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=54,Gracewood Hollow Dib Velvet Sofa,23122680,"Enjoy relaxing, luxe comfort thanks to pocket coil seating on the seat and back of this lovely sofa, not to mention firm, dense foam cushions. The smooth curving armrests, elegant button tufting, and silver nail-head accents offer a timeless look that upgrades the stylistic flair of your space.","Glam, Traditional","Foam, Velvet, Wood",Sofa,"Blue, Grey",4.3
54,https://www.overstock.com/Home-Garden/Torrington-Linen-Nailhead-Track-Arm-Sofa-by-iNSPIRE-Q-Classic/9400028/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=55,Torrington Linen Nailhead Track Arm Sofa by iNSPIRE Q Classic,16588552,"Update the look of your home with ease with this Torrington sofa from iNSPIRE Q® Classic. Traditional sophistication is lent to the piece that styled with a high back, track arms, and nail head detailing. Covered in a white linen, the sofa is the perfect addition to your home.","Casual, Modern & Contemporary, Transitional","Linen, Rubberwood, Wood",Sofa,"Black, Grey, White",4.2
55,https://www.overstock.com/Home-Garden/Corvus-Prato-Velvet-Chesterfield-Sofa-with-Rolled-Arms/19755850/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=56,Corvus Prato Velvet Chesterfield Sofa with Rolled Arms,25697402,"Add style and elegance to your living room with this Prato chesterfield sofa by Corvus. Constructed from wood frame and velvet fabric, the three-seater sofa is designed with beautiful tufted details. The plush foam cushioning and velvet upholstery add great comfort for relaxation. Combining with the matching sofa and ottoman, you can create a gorgeous look for your indoor space.",Modern & Contemporary,"Foam, Velvet, Wood",Sofa,"Blue, Green, Grey",4.9
56,https://www.overstock.com/Home-Garden/Corvus-Aosta-Tufted-Velvet-Chesterfield-Sofa/19755847/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=57,Corvus Aosta Tufted Velvet Chesterfield Sofa,25697398,"Add style and elegance to your living room with this Aosta chesterfield sofa by Corvus. This sofa is made of sturdy wood frame and velvet fabric with beautiful tufting design all around. The thickly padded straight back and arms with plush foam cushioning and soft velvet upholstery add great comfort for relaxation. Combining with the matching sofa and ottoman, you can create a gorgeous look for your indoor space.",Modern & Contemporary,"Fabric, Velvet, Wood","Loveseat, Settee, Sofa","Blue, Green, Grey",4.4
57,https://www.overstock.com/Home-Garden/Furniture-of-America-Herena-Transitional-Linen-like-Sofa/17522698/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=58,Furniture of America Herena Transitional Linen-like Sofa,23747805,Provide a warm cozy feel in your home with this transitional style sofa with light grey or dark grey linen-like fabric. The rolled arms and checker board pillows are accented with welt trim to continue the classic relaxed atmosphere.,"Modern & Contemporary, Transitional","Fabric, Veneer, Wood",Sofa,Grey,4.1
58,https://www.overstock.com/Home-Garden/The-Curated-Nomad-Stadtmuller-Convertible-Sofa-with-Pullout-Bed/20254244/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=59,The Curated Nomad Stadtmuller Convertible Sofa with Pullout Bed,20254244,"Create some extra space for guests with this cozy and convenient sofa. The lightweight yet durable frame is easy to move around, and the high density foam and linen fabric are comfortable and supportive. Your choice of lively colors will bring some style to your space that lasts for years to come.",Bohemian & Eclectic,Fabric,"Sleeper Sofa, Sofa","Blue, Grey, Yellow",3.8
59,https://www.overstock.com/Home-Garden/Ersa-Traditional-Wood-Trim-Chenille-Fabric-Gold-Bronze-Sofa-by-Furniture-of-America/14228775/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=60,Ersa Traditional Wood Trim Chenille Fabric Gold/Bronze Sofa by Furniture of America,20820170,"With classic rolled arms and floral print fabric, this traditional style sofa is the epitome of refined elegance. The gold and bronze chenille fabric is accented with rich wood trim that is decorated with ornate carvings for a beautifully warm piece with character galore.",Traditional,"Fabric, Foam, Wood",Sofa,"Brown, Gold",4.0
60,https://www.overstock.com/Home-Garden/Lifestyle-Solutions-Harvard-Microfiber-Sofa/17126311/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=61,Lifestyle Solutions Harvard Microfiber Sofa,23393745,"Seat three comfortably with this fine contemporary sofa. This sofa's solid wood frame makes it a durable piece, and its semi-firm cushions give you ample back and seat support.",Modern & Contemporary,"Foam, Microfiber, Wood",Sofa,"Black, Brown, Grey",3.1
61,https://www.overstock.com/Home-Garden/Pasargad-Genuine-Leather-Chester-Bay-Tufted-Sofa/11820468/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=62,Pasargad Genuine Leather Chester Bay Tufted Sofa,18726387,"Enhance the look of your living room or den with the Pasargad Genuine Leather Chester Bay Tufted Sofa. This tufted leather sofa adds an air of luxury, and class to any room, and is a must-have addition to any home. Upholstered in 100-percent genuine brown leather, it features rolled arms, and an elegant nail head trim, while its wood frame provides durability, and a sturdy base.",Modern & Contemporary,Leather,Sofa,Brown,4.5
62,https://www.overstock.com/Home-Garden/Abbyson-Milan-Futon-Sleeper-Sofa-Bed/9922882/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=63,Abbyson Milan Futon Sleeper Sofa Bed,17080051,The black PU leather upholstery is filled with a combination ofhigh density and convoluted foam for superb comfort and support.The hand-stitched details and tufted design complete the sofa bedwith exquisite style. br>Features:,Modern & Contemporary,Faux Leather,Sofa,Black,4.0
63,https://www.overstock.com/Home-Garden/Danise-Tufted-Linen-Upholstered-Tuxedo-Arm-Sofa-by-iNSPIRE-Q-Artisan/22377378/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=64,Danise Tufted Linen Upholstered Tuxedo Arm Sofa by iNSPIRE Q Artisan,28015560,"Relax in the elegant Danise Tufted Linen Upholstered Tuxedo Arm Sofa by iNSPIRE Q® Artisan. Inspired by classic, traditional pieces, this sofa also takes on a modern twist. The sleek tuxedo arms are balanced by a classic turned foot with a beautiful brown finish, that makes for a one of a kind sofa. This sofa also features foam filling and linen upholstery with detailed button tufting that creates a timeless oasis in your home. Select the sofa alone or creative a cohesive look with one of the matching sets. Available in three neutral upholstery options.","French Country, Traditional, Transitional","Foam, Linen, Wood",Sofa,"Beige, Black, Grey",5.0
64,https://www.overstock.com/Home-Garden/Jasper-Laine-Natty-Black-Button-tufted-Leather-Sofa/8840198/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=65,Jasper Laine Natty Black Button-tufted Leather Sofa,8840198,"Add a sleek look to your living room with this black sofa. The sofa is constructed with durable leather and features button-tufted detailing along the back of the sofa. This sofa provides plenty of room for your guests and friends to sit back and relax. The dark, neutral tone of this sofa makes it an excellent addition to your living room decor.",Mid-Century Modern,"Leather, Wood",Sofa,Black,4.9
65,https://www.overstock.com/Home-Garden/Jasper-Laine-Sax-Oxford-Brown-Leather-Sofa/8494279/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=66,Jasper Laine Sax Oxford Brown Leather Sofa,8494279,"Robust in design and sumptuous in style, this brown leather sofa is a classic addition to any space. The Italian leather rests on sturdy legs in a fine mahogany finish for a resilient and timeless look, and the cushions are filled with luxurious foam, feathers, and polyester fiber for a lush and cozy spot perfect for relaxing.",Mid-Century Modern,"Leather, Mahogany, Pine, Wood",Sofa,Brown,4.8
66,https://www.overstock.com/Home-Garden/Stones-Stripes-Diva-Outback-Bridle-Dark-Brown-Leather-Sofa/8494278/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=67,Stones & Stripes Diva Outback Bridle Dark Brown Leather Sofa,8494278,"Create an effortless look with this billowy Diva Outback sofa from Stones & Stripes. The plush cushioning is made up of high-density foam, duck feather, and polyester fill for ultimate comfort. Dark brown Italian leather covers the entire rounded frame and features a distressed finish for a slight bohemian feel.",Bohemian & Eclectic,Leather,Sofa,Brown,4.4
67,https://www.overstock.com/Home-Garden/Winslow-Concave-Arm-Modern-Sofa-by-iNSPIRE-Q-Bold/6223601/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=68,Winslow Concave Arm Modern Sofa by iNSPIRE Q Bold,13867507,"Find all of the comfort and relaxation you need with this Winslow Sofa from iNSPIRE Q® Bold. The high back, firm seats and sloping sofa arms make this sofa comfortable for sitting, snuggling or sprawling. This beautifully structured sofa is comfortable and firm, and its crisp linen upholstery creates a retro vibe in your living room. This classy sofa would be right at home in a modern or contemporary house.",Transitional,"Fabric, Linen, Wood",Sofa,"Blue, Burgundy, Grey",3.8
